# Population Mona	2001_Mona_LTC1,2001_Mona_LTC12,2001_Mona_LTC2,2001_Mona_LTC5
# Population Big_Springs	2022_Big_Springs_LTC_1,2022_Big_Springs_LTC_10,2022_Big_Springs_LTC_11,2022_Big_Springs_LTC_12,2022_Big_Springs_LTC_13,2022_Big_Springs_LTC_14,2022_Big_Springs_LTC_15,2022_Big_Springs_LTC_2,2022_Big_Springs_LTC_3,2022_Big_Springs_LTC_4,2022_Big_Springs_LTC_5,2022_Big_Springs_LTC_6,2022_Big_Springs_LTC_7,2022_Big_Springs_LTC_8,2022_Big_Springs_LTC_9
# Population Jail_Pond	2022_Jail_Pond_LTC1,2022_Jail_Pond_LTC10,2022_Jail_Pond_LTC11,2022_Jail_Pond_LTC12,2022_Jail_Pond_LTC13,2022_Jail_Pond_LTC14,2022_Jail_Pond_LTC2,2022_Jail_Pond_LTC3,2022_Jail_Pond_LTC4,2022_Jail_Pond_LTC5,2022_Jail_Pond_LTC6,2022_Jail_Pond_LTC7,2022_Jail_Pond_LTC8,2022_Jail_Pond_LTC9
# Population Tooele_Army	2022_Tooele_Army_LTC1,2022_Tooele_Army_LTC2,2022_Tooele_Army_LTC3,2022_Tooele_Army_LTC4,2022_Tooele_Army_LTC5,2022_Tooele_Army_LTC6,2022_Tooele_Army_LTC7,2022_Tooele_Army_LTC_10,2022_Tooele_Army_LTC_8,2022_Tooele_Army_LTC_9
# Group defaultgrp	Mona,Big_Springs,Jail_Pond,Tooele_Army
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
26153	un	10914106	-0.01726	-1.00000	-0.00146	-1.00000	0.49865	-1.00000
26155	un	10915782	0.04551	-1.00000	0.00871	-1.00000	-nan	-1.00000
26159	un	10918195	-0.05164	-1.00000	-0.00835	-1.00000	0.49380	-1.00000
26162	un	10919681	-0.02714	-1.00000	-0.00909	-1.00000	-0.00896	-1.00000
26164	un	10921282	-0.01984	-1.00000	-0.00068	-1.00000	0.48506	-1.00000
26178	un	10927045	0.16257	-1.00000	0.04767	-1.00000	0.60354	-1.00000
26179	un	10927843	0.17990	-1.00000	0.01747	-1.00000	0.50642	-1.00000
26180	un	10928665	0.03002	-1.00000	0.00596	-1.00000	0.52420	-1.00000
26185	un	10931220	0.04615	-1.00000	0.00679	-1.00000	0.50289	-1.00000
26192	un	10933621	0.01950	-1.00000	0.00209	-1.00000	-nan	-1.00000
26197	un	10934450	-0.01234	-1.00000	-0.00274	-1.00000	0.51308	-1.00000
26206	un	10938549	-0.03831	-1.00000	-0.03847	-1.00000	-nan	-1.00000
26209	un	10941075	-0.01798	-1.00000	-0.01446	-1.00000	0.47035	-1.00000
26210	un	10941890	-0.05033	-1.00000	-0.00438	-1.00000	-nan	-1.00000
26211	un	10942586	-0.03732	-1.00000	-0.03856	-1.00000	-0.03286	-1.00000
26219	un	10945118	0.01410	-1.00000	0.00492	-1.00000	0.53600	-1.00000
26222	un	10946761	-0.04455	-1.00000	-0.03789	-1.00000	0.56550	-1.00000
26230	un	10951698	-0.03421	-1.00000	-0.00602	-1.00000	-nan	-1.00000
26231	un	10952439	0.02683	-1.00000	0.00910	-1.00000	0.00863	-1.00000
26236	un	10953287	0.07205	-1.00000	0.01557	-1.00000	0.53370	-1.00000
26237	un	10954061	-0.03547	-1.00000	-0.02527	-1.00000	-0.04063	-1.00000
26242	un	10954900	-0.00373	-1.00000	-0.00030	-1.00000	0.50974	-1.00000
26249	un	10956498	-0.02281	-1.00000	-0.01288	-1.00000	-nan	-1.00000
26252	un	10958822	-0.03098	-1.00000	-0.01044	-1.00000	0.51928	-1.00000
26256	un	10961098	0.01895	-1.00000	0.00169	-1.00000	0.49142	-1.00000
26283	un	10971408	0.01191	-1.00000	0.00090	-1.00000	0.00154	-1.00000
26284	un	10972239	-0.02285	-1.00000	-0.01495	-1.00000	0.50566	-1.00000
26287	un	10973016	-0.03702	-1.00000	-0.03289	-1.00000	0.53820	-1.00000
26288	un	10973819	0.05966	-1.00000	0.00613	-1.00000	0.00654	-1.00000
26294	un	10975419	0.12637	-1.00000	0.01100	-1.00000	0.66667	-1.00000
26304	un	10979980	-0.03799	-1.00000	-0.01023	-1.00000	-nan	-1.00000
26307	un	10981529	-0.05624	-1.00000	-0.04815	-1.00000	-0.05360	-1.00000
26312	un	10983662	0.00534	-1.00000	0.00100	-1.00000	0.50382	-1.00000
26314	un	10984472	-0.04886	-1.00000	-0.00491	-1.00000	0.54585	-1.00000
26323	un	10988453	0.15025	-1.00000	0.01397	-1.00000	0.49209	-1.00000
26325	un	10989241	0.01838	-1.00000	0.00207	-1.00000	-nan	-1.00000
26326	un	10990127	0.05733	-1.00000	0.00806	-1.00000	0.00975	-1.00000
26327	un	10990778	-0.00380	-1.00000	-0.00080	-1.00000	-0.00213	-1.00000
26331	un	10991613	-0.04539	-1.00000	-0.00336	-1.00000	-0.00173	-1.00000
26337	un	10994964	0.11456	-1.00000	0.05367	-1.00000	0.63179	-1.00000
26338	un	10995691	-0.02169	-1.00000	-0.00299	-1.00000	-0.00614	-1.00000
26341	un	10997424	-0.01211	-1.00000	-0.00112	-1.00000	0.46145	-1.00000
26346	un	10999873	-0.02006	-1.00000	-0.02048	-1.00000	0.56459	-1.00000
26367	un	11005455	0.01241	-1.00000	0.00191	-1.00000	0.59679	-1.00000
26370	un	11007008	-0.00910	-1.00000	-0.00315	-1.00000	0.63940	-1.00000
26373	un	11007845	-0.03767	-1.00000	-0.02255	-1.00000	0.54654	-1.00000
26378	un	11010310	0.00473	-1.00000	0.00076	-1.00000	-nan	-1.00000
26381	un	11011869	0.04784	-1.00000	0.00920	-1.00000	0.51866	-1.00000
26388	un	11013140	0.04636	-1.00000	0.04629	-1.00000	-nan	-1.00000
26403	un	11020081	0.28439	-1.00000	0.02555	-1.00000	0.52083	-1.00000
26404	un	11020837	-0.01201	-1.00000	-0.00321	-1.00000	-nan	-1.00000
26411	un	11021720	-0.04480	-1.00000	-0.01005	-1.00000	0.48977	-1.00000
26414	un	11022562	-0.04316	-1.00000	-0.01275	-1.00000	-nan	-1.00000
26425	un	11025918	0.10036	-1.00000	0.09382	-1.00000	0.07175	-1.00000
26433	un	11029991	0.00479	-1.00000	0.00047	-1.00000	0.00169	-1.00000
26452	un	11035664	-0.02376	-1.00000	-0.01010	-1.00000	0.58947	-1.00000
26460	un	11036493	0.07873	-1.00000	0.00784	-1.00000	0.00733	-1.00000
26466	un	11038068	0.00195	-1.00000	0.00122	-1.00000	0.56641	-1.00000
26469	un	11040446	0.01454	-1.00000	0.00674	-1.00000	0.66795	-1.00000
26479	un	11044168	0.01234	-1.00000	0.00579	-1.00000	-nan	-1.00000
26483	un	11045757	-0.03617	-1.00000	-0.00755	-1.00000	0.59212	-1.00000
26487	un	11047210	0.10989	-1.00000	0.02162	-1.00000	0.51595	-1.00000
26501	un	11052199	0.03175	-1.00000	0.00966	-1.00000	0.53373	-1.00000
26504	un	11052963	-0.05164	-1.00000	-0.00835	-1.00000	-nan	-1.00000
26505	un	11053738	-0.04565	-1.00000	-0.00635	-1.00000	0.60070	-1.00000
26507	un	11054521	0.00290	-1.00000	0.00054	-1.00000	0.54833	-1.00000
26525	un	11060478	0.12157	-1.00000	0.01301	-1.00000	0.56698	-1.00000
26530	un	11063581	0.01107	-1.00000	0.00109	-1.00000	0.00192	-1.00000
26542	un	11069849	-0.03407	-1.00000	-0.01736	-1.00000	-nan	-1.00000
26543	un	11070618	0.04387	-1.00000	0.03652	-1.00000	0.57919	-1.00000
26548	un	11072777	0.02199	-1.00000	0.01406	-1.00000	0.56248	-1.00000
26552	un	11075085	-0.04425	-1.00000	-0.00328	-1.00000	-0.00179	-1.00000
26568	un	11079870	-0.04128	-1.00000	-0.01118	-1.00000	-nan	-1.00000
26571	un	11081447	0.00784	-1.00000	0.00254	-1.00000	0.53212	-1.00000
26574	un	11083032	-0.03654	-1.00000	-0.00647	-1.00000	0.51277	-1.00000
26575	un	11083875	-0.00224	-1.00000	-0.00024	-1.00000	0.00325	-1.00000
26578	un	11084636	-0.00830	-1.00000	-0.00481	-1.00000	0.55136	-1.00000
26583	un	11086855	-0.01255	-1.00000	-0.00124	-1.00000	0.43010	-1.00000
26590	un	11089724	0.06675	-1.00000	0.01425	-1.00000	0.52137	-1.00000
26595	un	11091397	0.11866	-1.00000	0.01376	-1.00000	-nan	-1.00000
26597	un	11092189	-0.03629	-1.00000	-0.03440	-1.00000	0.57403	-1.00000
26601	un	11093224	0.02341	-1.00000	0.01924	-1.00000	0.63894	-1.00000
26604	un	11095742	-0.05496	-1.00000	-0.00921	-1.00000	-nan	-1.00000
26607	un	11097300	-0.02770	-1.00000	-0.01566	-1.00000	0.55897	-1.00000
26608	un	11098137	-0.05294	-1.00000	-0.00852	-1.00000	0.51719	-1.00000
26615	un	11099734	-0.02036	-1.00000	-0.02052	-1.00000	0.58351	-1.00000
26617	un	11100576	-0.03303	-1.00000	-0.00671	-1.00000	-nan	-1.00000
26621	un	11102130	-0.03333	-1.00000	-0.03463	-1.00000	-nan	-1.00000
26630	un	11104448	0.08157	-1.00000	0.01918	-1.00000	0.50418	-1.00000
26635	un	11105272	-0.05151	-1.00000	-0.00790	-1.00000	0.56649	-1.00000
26641	un	11106041	0.00066	-1.00000	0.00024	-1.00000	-nan	-1.00000
26647	un	11108487	-0.00390	-1.00000	-0.00040	-1.00000	-0.00561	-1.00000
26655	un	11111675	0.10402	-1.00000	0.05931	-1.00000	-nan	-1.00000
26667	un	11116894	0.06586	-1.00000	0.00557	-1.00000	-nan	-1.00000
26671	un	11117668	0.01727	-1.00000	0.01458	-1.00000	0.66798	-1.00000
26672	un	11118488	0.07473	-1.00000	0.02022	-1.00000	-nan	-1.00000
26675	un	11120971	0.02513	-1.00000	0.02309	-1.00000	-nan	-1.00000
26678	un	11122683	0.01580	-1.00000	0.00140	-1.00000	0.50031	-1.00000
26684	un	11125064	-0.04572	-1.00000	-0.03811	-1.00000	0.57110	-1.00000
26686	un	11125883	0.10336	-1.00000	0.00992	-1.00000	0.63391	-1.00000
26695	un	11129858	-0.00228	-1.00000	-0.00157	-1.00000	0.00640	-1.00000
26697	un	11130640	-0.04646	-1.00000	-0.00469	-1.00000	-nan	-1.00000
26700	un	11132214	0.02559	-1.00000	0.00119	-1.00000	0.66667	-1.00000
26706	un	11133602	-0.04121	-1.00000	-0.04328	-1.00000	-nan	-1.00000
26737	un	11141400	-0.01233	-1.00000	-0.00197	-1.00000	0.48633	-1.00000
26738	un	11142267	0.02672	-1.00000	0.00556	-1.00000	0.61318	-1.00000
26740	un	11143136	0.00534	-1.00000	0.00102	-1.00000	0.48328	-1.00000
26743	un	11143965	0.03407	-1.00000	0.00229	-1.00000	0.50653	-1.00000
26746	un	11144823	0.14537	-1.00000	0.02082	-1.00000	-nan	-1.00000
26749	un	11145539	0.04339	-1.00000	0.04329	-1.00000	-nan	-1.00000
26752	un	11147122	0.02031	-1.00000	0.00885	-1.00000	-nan	-1.00000
26754	un	11148683	0.04627	-1.00000	0.04543	-1.00000	0.61566	-1.00000
26759	un	11151837	-0.02924	-1.00000	-0.00382	-1.00000	0.51630	-1.00000
26762	un	11152651	0.05513	-1.00000	0.00827	-1.00000	0.62370	-1.00000
26765	un	11154192	0.06085	-1.00000	0.03709	-1.00000	0.09899	-1.00000
26766	un	11155031	-0.03911	-1.00000	-0.03201	-1.00000	-0.03650	-1.00000
26773	un	11158229	0.02289	-1.00000	0.00268	-1.00000	0.50984	-1.00000
26777	un	11159972	-0.04732	-1.00000	-0.04663	-1.00000	-0.05186	-1.00000
26780	un	11160789	-0.00121	-1.00000	-0.00012	-1.00000	0.48532	-1.00000
26785	un	11162447	-0.05164	-1.00000	-0.00835	-1.00000	0.55415	-1.00000
26791	un	11164893	0.07858	-1.00000	0.00669	-1.00000	-nan	-1.00000
26796	un	11167318	0.12157	-1.00000	0.01301	-1.00000	0.56698	-1.00000
26797	un	11168137	-0.00338	-1.00000	-0.00057	-1.00000	0.52247	-1.00000
26806	un	11172753	0.07105	-1.00000	0.06794	-1.00000	0.02137	-1.00000
26810	un	11174370	-0.01414	-1.00000	-0.00155	-1.00000	-nan	-1.00000
26816	un	11178139	0.00473	-1.00000	0.00076	-1.00000	0.61577	-1.00000
26823	un	11179774	-0.01754	-1.00000	-0.00459	-1.00000	-0.00963	-1.00000
26826	un	11181363	-0.02660	-1.00000	-0.00499	-1.00000	-nan	-1.00000
26833	un	11185304	-0.05013	-1.00000	-0.00531	-1.00000	0.49658	-1.00000
26839	un	11188919	-0.01895	-1.00000	-0.00137	-1.00000	0.00037	-1.00000
26841	un	11189746	0.14111	-1.00000	0.08082	-1.00000	-nan	-1.00000
26851	un	11192611	0.09699	-1.00000	0.08274	-1.00000	-nan	-1.00000
26852	un	11193457	-0.00247	-1.00000	-0.00044	-1.00000	0.00388	-1.00000
26853	un	11194312	0.00638	-1.00000	0.00080	-1.00000	0.47134	-1.00000
26858	un	11195033	0.08573	-1.00000	0.01959	-1.00000	0.02982	-1.00000
26860	un	11195797	-0.05361	-1.00000	-0.04600	-1.00000	0.56001	-1.00000
26870	un	11200524	-0.04029	-1.00000	-0.00436	-1.00000	0.00224	-1.00000
26875	un	11203650	0.02827	-1.00000	0.00446	-1.00000	-nan	-1.00000
26876	un	11204500	0.00551	-1.00000	0.00120	-1.00000	0.50833	-1.00000
26877	un	11205335	-0.02715	-1.00000	-0.01161	-1.00000	0.52812	-1.00000
26879	un	11206983	0.15706	-1.00000	0.02593	-1.00000	0.63623	-1.00000
26884	un	11210110	0.05410	-1.00000	0.04734	-1.00000	0.59572	-1.00000
26889	un	11211757	0.09601	-1.00000	0.02410	-1.00000	-nan	-1.00000
26905	un	11218155	-0.01714	-1.00000	-0.01562	-1.00000	0.56357	-1.00000
26907	un	11219723	0.04425	-1.00000	0.00489	-1.00000	-0.00684	-1.00000
26908	un	11220498	0.08045	-1.00000	0.04249	-1.00000	0.56034	-1.00000
26910	un	11221267	0.04594	-1.00000	0.04580	-1.00000	-nan	-1.00000
26916	un	11224425	0.03155	-1.00000	0.00484	-1.00000	0.50611	-1.00000
26919	un	11225041	0.00497	-1.00000	0.00132	-1.00000	-nan	-1.00000
26920	un	11225833	0.00229	-1.00000	0.00022	-1.00000	-nan	-1.00000
26923	un	11226621	-0.03201	-1.00000	-0.00517	-1.00000	0.00296	-1.00000
26941	un	11233596	0.00346	-1.00000	0.00237	-1.00000	-nan	-1.00000
26945	un	11236026	-0.01176	-1.00000	-0.00086	-1.00000	0.00004	-1.00000
26949	un	11237603	0.11623	-1.00000	0.02629	-1.00000	-nan	-1.00000
26960	un	11242416	-0.05013	-1.00000	-0.00531	-1.00000	0.56378	-1.00000
26961	un	11243171	0.13035	-1.00000	0.02003	-1.00000	0.61759	-1.00000
26973	un	11249649	0.05457	-1.00000	0.01699	-1.00000	0.50962	-1.00000
26995	un	11261212	0.13263	-1.00000	0.01126	-1.00000	0.51763	-1.00000
26997	un	11261935	0.02448	-1.00000	0.00232	-1.00000	0.47493	-1.00000
27009	un	11268418	-0.01557	-1.00000	-0.00700	-1.00000	0.54727	-1.00000
27010	un	11269248	0.04437	-1.00000	0.00637	-1.00000	0.50986	-1.00000
27019	un	11270851	0.05513	-1.00000	0.00827	-1.00000	-nan	-1.00000
27020	un	11271660	-0.04499	-1.00000	-0.00692	-1.00000	-nan	-1.00000
27021	un	11272413	-0.04886	-1.00000	-0.00491	-1.00000	0.54585	-1.00000
27030	un	11275543	0.11073	-1.00000	0.00653	-1.00000	0.50699	-1.00000
27034	un	11277951	0.01117	-1.00000	0.00907	-1.00000	0.57632	-1.00000
27035	un	11278791	-0.03857	-1.00000	-0.00309	-1.00000	0.50890	-1.00000
27039	un	11281277	0.13813	-1.00000	0.11631	-1.00000	-nan	-1.00000
27042	un	11283007	-0.04433	-1.00000	-0.00320	-1.00000	-0.00165	-1.00000
27043	un	11283814	-0.00850	-1.00000	-0.00079	-1.00000	0.49318	-1.00000
27048	un	11286167	0.05749	-1.00000	0.00471	-1.00000	-nan	-1.00000
27052	un	11287515	0.00317	-1.00000	0.00255	-1.00000	0.57010	-1.00000
27059	un	11291627	0.02548	-1.00000	0.00148	-1.00000	0.50006	-1.00000
27068	un	11294927	-0.04705	-1.00000	-0.04611	-1.00000	0.60194	-1.00000
27073	un	11296555	-0.00176	-1.00000	-0.00059	-1.00000	0.63989	-1.00000
27074	un	11297380	0.04375	-1.00000	0.00329	-1.00000	0.00487	-1.00000
27088	un	11300651	0.00602	-1.00000	0.00073	-1.00000	0.50843	-1.00000
27097	un	11303866	0.00458	-1.00000	0.00038	-1.00000	-nan	-1.00000
27101	un	11306207	-0.03298	-1.00000	-0.00978	-1.00000	-nan	-1.00000
27105	un	11308679	-0.05109	-1.00000	-0.03484	-1.00000	-0.04258	-1.00000
27106	un	11309484	-0.06087	-1.00000	-0.06384	-1.00000	-nan	-1.00000
27114	un	11312664	-0.03228	-1.00000	-0.03265	-1.00000	0.53930	-1.00000
27118	un	11314260	0.10456	-1.00000	0.01818	-1.00000	0.52116	-1.00000
27125	un	11316781	0.10519	-1.00000	0.01222	-1.00000	0.49761	-1.00000
27132	un	11320031	0.00199	-1.00000	0.00202	-1.00000	0.58592	-1.00000
27138	un	11323880	-0.04963	-1.00000	-0.05227	-1.00000	-0.06881	-1.00000
27148	un	11326264	-0.04799	-1.00000	-0.05044	-1.00000	-0.06553	-1.00000
27153	un	11329471	0.04611	-1.00000	0.02558	-1.00000	0.55169	-1.00000
27154	un	11330312	0.03643	-1.00000	0.00347	-1.00000	0.48250	-1.00000
27159	un	11331835	-0.01545	-1.00000	-0.00591	-1.00000	-0.01145	-1.00000
27163	un	11334132	0.13006	-1.00000	0.10596	-1.00000	0.07097	-1.00000
27168	un	11336577	0.09964	-1.00000	0.02406	-1.00000	0.53572	-1.00000
27177	un	11341409	-0.00000	-1.00000	-0.00000	-1.00000	0.61998	-1.00000
27179	un	11342980	-0.02652	-1.00000	-0.02746	-1.00000	0.59432	-1.00000
27188	un	11345428	-0.01344	-1.00000	-0.00669	-1.00000	-nan	-1.00000
27190	un	11347099	-0.04774	-1.00000	-0.00372	-1.00000	-0.00001	-1.00000
27209	un	11355123	-0.00996	-1.00000	-0.00111	-1.00000	-nan	-1.00000
27216	un	11358365	-0.02398	-1.00000	-0.00943	-1.00000	0.50743	-1.00000
27227	un	11362299	0.03852	-1.00000	0.00549	-1.00000	-nan	-1.00000
27240	un	11364810	0.05703	-1.00000	0.01073	-1.00000	0.00940	-1.00000
27247	un	11367982	-0.03845	-1.00000	-0.01303	-1.00000	0.48996	-1.00000
27249	un	11369596	0.01582	-1.00000	0.00175	-1.00000	0.51512	-1.00000
27253	un	11372744	0.03191	-1.00000	0.02318	-1.00000	0.01002	-1.00000
27255	un	11373537	0.04746	-1.00000	0.03217	-1.00000	0.07053	-1.00000
27263	un	11377598	0.18164	-1.00000	0.03386	-1.00000	-nan	-1.00000
27264	un	11378377	-0.01956	-1.00000	-0.01791	-1.00000	0.63343	-1.00000
27281	un	11384090	0.02483	-1.00000	0.02536	-1.00000	-nan	-1.00000
27292	un	11388865	0.01496	-1.00000	0.01443	-1.00000	0.57842	-1.00000
27293	un	11389649	-0.02335	-1.00000	-0.00386	-1.00000	0.49944	-1.00000
27294	un	11390521	0.06655	-1.00000	0.01370	-1.00000	-nan	-1.00000
27296	un	11391327	0.07473	-1.00000	0.02022	-1.00000	0.58934	-1.00000
27299	un	11392855	0.01729	-1.00000	0.00700	-1.00000	-nan	-1.00000
27302	un	11394517	0.01317	-1.00000	0.00606	-1.00000	0.56349	-1.00000
27304	un	11395279	-0.00932	-1.00000	-0.00959	-1.00000	-nan	-1.00000
27315	un	11399817	-0.03689	-1.00000	-0.01397	-1.00000	0.47759	-1.00000
27318	un	11402292	0.03062	-1.00000	0.00266	-1.00000	-nan	-1.00000
27322	un	11403992	0.02840	-1.00000	0.00227	-1.00000	-0.00252	-1.00000
27325	un	11405610	0.06813	-1.00000	0.01371	-1.00000	0.01920	-1.00000
27330	un	11406402	-0.02312	-1.00000	-0.00744	-1.00000	0.55580	-1.00000
27331	un	11407242	0.03868	-1.00000	0.03700	-1.00000	-nan	-1.00000
27337	un	11411471	0.02561	-1.00000	0.00238	-1.00000	0.62259	-1.00000
27339	un	11412961	-0.01016	-1.00000	-0.00468	-1.00000	-nan	-1.00000
27352	un	11416267	0.04975	-1.00000	0.00712	-1.00000	0.51245	-1.00000
27357	un	11419302	-0.01335	-1.00000	-0.00105	-1.00000	0.01693	-1.00000
27359	un	11420162	-0.04556	-1.00000	-0.00665	-1.00000	0.59841	-1.00000
27365	un	11422344	0.08188	-1.00000	0.01916	-1.00000	0.03337	-1.00000
27377	un	11425883	-0.02883	-1.00000	-0.00447	-1.00000	-nan	-1.00000
27378	un	11426633	0.04070	-1.00000	0.01344	-1.00000	0.56768	-1.00000
27387	un	11429866	0.00591	-1.00000	0.00063	-1.00000	0.00517	-1.00000
27389	un	11431397	0.03697	-1.00000	0.00182	-1.00000	-nan	-1.00000
27392	un	11433017	-0.02819	-1.00000	-0.01030	-1.00000	0.52986	-1.00000
27404	un	11437750	-0.05164	-1.00000	-0.00835	-1.00000	0.49380	-1.00000
27412	un	11439538	0.13035	-1.00000	0.02003	-1.00000	0.61759	-1.00000
27417	un	11441957	0.07163	-1.00000	0.01235	-1.00000	0.52873	-1.00000
27418	un	11442808	-0.03843	-1.00000	-0.03792	-1.00000	-0.05414	-1.00000
27419	un	11443622	-0.02987	-1.00000	-0.03026	-1.00000	-nan	-1.00000
27421	un	11445270	0.00857	-1.00000	0.00337	-1.00000	0.49399	-1.00000
27424	un	11446851	0.00742	-1.00000	0.00077	-1.00000	0.00298	-1.00000
27432	un	11450679	0.00245	-1.00000	0.00042	-1.00000	-nan	-1.00000
27434	un	11452289	0.00191	-1.00000	0.00148	-1.00000	-nan	-1.00000
27435	un	11453048	-0.02448	-1.00000	-0.01634	-1.00000	0.60777	-1.00000
27440	un	11455535	0.01001	-1.00000	0.00173	-1.00000	-nan	-1.00000
27442	un	11456382	0.02348	-1.00000	0.00289	-1.00000	0.48692	-1.00000
27445	un	11457971	0.01668	-1.00000	0.00132	-1.00000	0.01067	-1.00000
27461	un	11463452	-0.04192	-1.00000	-0.00845	-1.00000	-nan	-1.00000
27464	un	11465074	-0.00063	-1.00000	-0.00020	-1.00000	0.53679	-1.00000
27482	un	11469011	-0.04831	-1.00000	-0.01254	-1.00000	-0.01254	-1.00000
27487	un	11470684	0.12768	-1.00000	0.11625	-1.00000	0.62920	-1.00000
27492	un	11473021	0.00212	-1.00000	0.00216	-1.00000	0.01627	-1.00000
27497	un	11476275	-0.02061	-1.00000	-0.00262	-1.00000	-0.00804	-1.00000
27506	un	11479432	-0.02882	-1.00000	-0.02814	-1.00000	0.54110	-1.00000
27510	un	11481919	0.01434	-1.00000	0.00105	-1.00000	0.00154	-1.00000
27513	un	11483544	-0.02104	-1.00000	-0.00315	-1.00000	0.50191	-1.00000
27521	un	11489070	-0.04295	-1.00000	-0.00413	-1.00000	0.62670	-1.00000
27524	un	11490652	-0.03357	-1.00000	-0.01952	-1.00000	-0.01407	-1.00000
27528	un	11492220	-0.01141	-1.00000	-0.00092	-1.00000	0.50875	-1.00000
27529	un	11492989	-0.03083	-1.00000	-0.03126	-1.00000	0.56679	-1.00000
27532	un	11494591	-0.04774	-1.00000	-0.00372	-1.00000	0.00615	-1.00000
27536	un	11496964	-0.04762	-1.00000	-0.02516	-1.00000	-nan	-1.00000
27537	un	11497832	0.06488	-1.00000	0.00791	-1.00000	0.50872	-1.00000
27539	un	11498687	-0.03986	-1.00000	-0.03534	-1.00000	-nan	-1.00000
27542	un	11501088	-0.01826	-1.00000	-0.01308	-1.00000	-0.02703	-1.00000
27553	un	11505062	0.07357	-1.00000	0.00778	-1.00000	0.00874	-1.00000
27561	un	11506630	-0.03108	-1.00000	-0.00916	-1.00000	0.50624	-1.00000
27577	un	11513062	0.00122	-1.00000	0.00020	-1.00000	0.00628	-1.00000
27587	un	11519767	0.01133	-1.00000	0.00265	-1.00000	0.03305	-1.00000
27588	un	11520560	0.01344	-1.00000	0.00553	-1.00000	0.51909	-1.00000
27607	un	11528560	-0.01401	-1.00000	-0.01145	-1.00000	-nan	-1.00000
27608	un	11529376	0.03256	-1.00000	0.00640	-1.00000	0.00304	-1.00000
27609	un	11530226	-0.04346	-1.00000	-0.02943	-1.00000	0.60402	-1.00000
27612	un	11531758	-0.01500	-1.00000	-0.00131	-1.00000	0.50444	-1.00000
27614	un	11533272	-0.01367	-1.00000	-0.00251	-1.00000	0.49760	-1.00000
27615	un	11534117	0.19202	-1.00000	0.13548	-1.00000	-nan	-1.00000
27619	un	11537418	-0.05003	-1.00000	-0.03942	-1.00000	0.56546	-1.00000
27627	un	11539733	0.04299	-1.00000	0.03078	-1.00000	0.59020	-1.00000
27634	un	11540626	0.08596	-1.00000	0.01609	-1.00000	-nan	-1.00000
27642	un	11545429	0.00022	-1.00000	0.00003	-1.00000	0.00546	-1.00000
27649	un	11548150	-0.00471	-1.00000	-0.00477	-1.00000	-nan	-1.00000
27661	un	11553765	0.05052	-1.00000	0.00941	-1.00000	0.52047	-1.00000
27667	un	11557825	-0.03063	-1.00000	-0.01660	-1.00000	0.54400	-1.00000
27684	un	11563822	-0.03620	-1.00000	-0.03398	-1.00000	-nan	-1.00000
27685	un	11564639	0.01395	-1.00000	0.00166	-1.00000	0.49530	-1.00000
27692	un	11567046	0.04676	-1.00000	0.03462	-1.00000	0.09112	-1.00000
27693	un	11567894	-0.03060	-1.00000	-0.02737	-1.00000	-nan	-1.00000
27710	un	11574374	0.15676	-1.00000	0.13634	-1.00000	0.68338	-1.00000
27711	un	11575067	0.10266	-1.00000	0.01354	-1.00000	0.49473	-1.00000
27712	un	11575938	0.09055	-1.00000	0.00745	-1.00000	0.50699	-1.00000
27717	un	11579165	0.00215	-1.00000	0.00063	-1.00000	0.52802	-1.00000
27720	un	11581693	-0.03615	-1.00000	-0.00131	-1.00000	0.50282	-1.00000
27723	un	11584394	0.01764	-1.00000	0.01119	-1.00000	0.57634	-1.00000
27724	un	11585269	-0.04771	-1.00000	-0.00317	-1.00000	0.49328	-1.00000
27728	un	11588191	0.00372	-1.00000	0.00069	-1.00000	0.00006	-1.00000
27739	un	11591497	-0.01763	-1.00000	-0.00319	-1.00000	0.00403	-1.00000
27741	un	11593073	0.08994	-1.00000	0.00932	-1.00000	0.57423	-1.00000
27744	un	11593905	0.09944	-1.00000	0.09699	-1.00000	0.60299	-1.00000
27747	un	11596286	-0.03297	-1.00000	-0.02688	-1.00000	-nan	-1.00000
27755	un	11599578	0.02528	-1.00000	0.00558	-1.00000	0.02202	-1.00000
27778	un	11609451	0.05583	-1.00000	0.05549	-1.00000	0.67296	-1.00000
27786	un	11612730	0.00699	-1.00000	0.00087	-1.00000	-0.00353	-1.00000
27789	un	11613490	-0.01365	-1.00000	-0.01034	-1.00000	-0.02515	-1.00000
27795	un	11615884	-0.02879	-1.00000	-0.01045	-1.00000	-0.01725	-1.00000
27805	un	11621580	-0.00738	-1.00000	-0.00073	-1.00000	-0.00433	-1.00000
27809	un	11623910	0.04379	-1.00000	0.00987	-1.00000	0.53027	-1.00000
27819	un	11627163	0.07845	-1.00000	0.06798	-1.00000	0.60736	-1.00000
27820	un	11628000	-0.02803	-1.00000	-0.02357	-1.00000	-nan	-1.00000
27828	un	11629663	-0.06210	-1.00000	-0.01075	-1.00000	-nan	-1.00000
27830	un	11631260	0.01790	-1.00000	0.00843	-1.00000	-nan	-1.00000
27836	un	11632063	-0.00087	-1.00000	-0.00008	-1.00000	0.47303	-1.00000
